molecule_chembl_id,target_chembl_id,assay_chembl_id,pchembl_value,standard_relation,standard_type
CHEMBL20,CHEMBL3242,CHEMBL1046495,8.24,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1074274,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1074273,7.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1074272,8.6,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1074271,7.96,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1074270,7.27,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1074269,7.2,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1074268,7.13,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1074266,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1074265,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1105195,6.82,=,IC50
CHEMBL20,CHEMBL261,CHEMBL1106333,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1106334,7.92,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1112522,8.24,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1112520,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1112521,7.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1112519,6.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1118580,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1118581,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1118583,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1118584,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1118585,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1118586,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1118587,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1118588,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1118589,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1119398,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1119399,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1119400,7.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1167751,6.43,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1167309,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1167308,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1167307,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1167306,6.51,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1177456,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1177457,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1177458,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1177459,8.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1211822,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1211823,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1211825,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1211826,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1211827,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1211828,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1211829,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1211830,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1211831,8.24,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL1211832,7.77,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1217094,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1217095,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1217097,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1217098,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1217099,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1217100,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1217101,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1217102,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1217103,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1217308,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1217310,7.92,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1246743,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1246742,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1246741,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1246740,6.51,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1251874,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1251875,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1251876,7.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1273994,6.11,=,Kd
CHEMBL20,CHEMBL205,CHEMBL1273995,7.77,=,Kd
CHEMBL20,CHEMBL205,CHEMBL1273996,7.75,=,Kd
CHEMBL20,CHEMBL3912,CHEMBL1273999,7.3,=,Kd
CHEMBL20,CHEMBL3912,CHEMBL1274000,7.19,=,Kd
CHEMBL20,CHEMBL205,CHEMBL1646987,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1645694,6.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1648929,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1648930,7.92,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1645695,7.92,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1645696,7.96,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1678662,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1678663,7.92,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1678664,7.2,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1678665,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1686235,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1686236,7.92,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1686237,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1686238,7.27,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1693044,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1693045,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1693046,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1693047,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1693479,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1693480,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1693482,7.13,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1693485,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1693486,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1695107,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1695108,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1762938,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1762939,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1764017,6.05,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1764018,7.92,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1767828,8.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1781041,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1781043,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1781743,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1781744,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1781745,7.13,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1781844,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1781845,8.24,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1788074,8.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1787522,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1787521,6.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1785906,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1785907,7.92,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1785908,8.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1799889,6.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1799890,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1799891,8.24,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1799888,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1799005,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1799006,7.92,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1799008,8.6,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL1799009,7.77,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1804479,6.47,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1815531,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1815532,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1815533,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1815534,8.24,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1815536,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1815537,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1815538,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1815539,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1815540,8.6,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL1815541,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1815987,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1815988,7.92,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1821330,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1821329,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1821328,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1821327,6.51,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1826743,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1826744,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1826746,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL1826747,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL1826748,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1826749,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1826750,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1826751,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1826752,8.24,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL1826756,7.77,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1837603,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1837602,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1837601,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1837600,6.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL1839821,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1839822,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1839823,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1839824,8.24,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1909123,7.0,=,IC50
CHEMBL192,CHEMBL1827,CHEMBL1909186,8.34,=,IC50
CHEMBL20,CHEMBL205,CHEMBL1948410,6.43,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1948411,6.24,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1948304,6.47,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1948547,6.43,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL1948548,6.24,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL1948549,6.47,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1953729,8.55,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL1953731,8.57,=,Ki
CHEMBL20,CHEMBL2885,CHEMBL1953732,6.08,=,IC50
CHEMBL20,CHEMBL2326,CHEMBL1953733,6.45,=,IC50
CHEMBL20,CHEMBL2326,CHEMBL1953735,6.58,=,IC50
CHEMBL20,CHEMBL261,CHEMBL1959870,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1959871,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL1959872,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL1959873,8.24,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1960461,7.27,=,Ki
CHEMBL20,CHEMBL205,CHEMBL1960462,7.53,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2025934,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2027661,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2027662,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2027663,8.24,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL2045823,6.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2049248,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2049249,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2049494,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2049495,7.92,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL2050862,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2050863,7.6,=,Ki
CHEMBL191,CHEMBL227,CHEMBL2061970,7.79,=,IC50
CHEMBL191,CHEMBL227,CHEMBL2061975,9.48,=,IC50
CHEMBL191,CHEMBL227,CHEMBL2067441,8.25,=,IC50
CHEMBL191,CHEMBL227,CHEMBL2067441,8.22,=,IC50
CHEMBL192,CHEMBL251,CHEMBL2073146,6.7,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2071765,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2071766,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2071767,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2071768,8.22,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2166491,6.8,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2166492,6.47,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2166493,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2166494,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2166495,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2166496,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2183333,7.54,=,IC50
CHEMBL192,CHEMBL3977,CHEMBL2184506,7.41,=,IC50
CHEMBL192,CHEMBL1827,CHEMBL2184512,8.41,=,IC50
CHEMBL20,CHEMBL261,CHEMBL2214976,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2214975,7.92,=,Ki
CHEMBL2,CHEMBL229,CHEMBL3049693,9.23,=,Ki
CHEMBL2,CHEMBL229,CHEMBL3049693,9.23,=,Ki
CHEMBL1790041,CHEMBL1941,CHEMBL3058111,7.2,=,Kd
CHEMBL20,CHEMBL205,CHEMBL2319050,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2319051,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2329435,8.3,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2329436,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2329437,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2329438,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2327206,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2327205,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2329241,8.1,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2328241,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2328240,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2328242,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2328243,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2343565,8.25,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2344043,7.59,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2344044,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2344045,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2341887,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2344100,8.11,=,IC50
CHEMBL20,CHEMBL205,CHEMBL2344101,7.43,=,IC50
CHEMBL192,CHEMBL1827,CHEMBL2345130,8.66,=,IC50
CHEMBL20,CHEMBL261,CHEMBL2344102,6.29,=,IC50
CHEMBL20,CHEMBL3594,CHEMBL2340415,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2340416,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2340417,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2343319,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2343320,6.6,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL2340475,7.3,=,Kd
CHEMBL20,CHEMBL3242,CHEMBL2340476,6.88,=,Kd
CHEMBL20,CHEMBL2326,CHEMBL2340477,7.77,=,Kd
CHEMBL20,CHEMBL205,CHEMBL2340478,7.42,=,Kd
CHEMBL20,CHEMBL3242,CHEMBL2339498,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2339499,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2339500,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2339501,6.6,=,Ki
CHEMBL191,CHEMBL227,CHEMBL2345156,8.25,=,IC50
CHEMBL20,CHEMBL3242,CHEMBL2353329,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2353330,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2353332,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2353333,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2380060,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2380061,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2384051,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2384052,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2384053,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2384054,6.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2388686,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2388684,8.22,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2388687,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2388688,7.92,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL2388685,7.2,=,Ki
CHEMBL2,CHEMBL223,CHEMBL2395287,9.37,=,Ki
CHEMBL2,CHEMBL223,CHEMBL2395287,9.06,=,IC50
CHEMBL20,CHEMBL3594,CHEMBL2394009,8.59,=,IC50
CHEMBL20,CHEMBL205,CHEMBL2394010,7.7,=,IC50
CHEMBL20,CHEMBL261,CHEMBL2394011,6.79,=,IC50
CHEMBL20,CHEMBL205,CHEMBL2406403,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2406404,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2406030,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2406031,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2405766,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2405765,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2405767,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2405768,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2410987,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2410988,7.6,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL2410989,7.19,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2410990,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2410991,6.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2411709,7.55,=,IC50
CHEMBL20,CHEMBL205,CHEMBL2411710,7.8,=,IC50
CHEMBL20,CHEMBL3594,CHEMBL2412926,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2412925,7.9,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2412927,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2415307,8.25,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2415308,7.59,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2415309,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2415310,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2415550,8.25,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2415551,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2415553,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2415552,6.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL2415806,8.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2415807,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2415808,6.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL2424156,7.55,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2424157,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2424158,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2429044,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2429045,7.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL2429046,8.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2429047,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL2429048,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL2433432,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2433433,7.6,=,Ki
CHEMBL191,CHEMBL227,CHEMBL2439561,7.79,=,IC50
CHEMBL20,CHEMBL205,CHEMBL2439838,7.6,=,IC50
CHEMBL20,CHEMBL3912,CHEMBL2446501,7.3,=,Kd
CHEMBL20,CHEMBL3242,CHEMBL2446502,6.88,=,Kd
CHEMBL20,CHEMBL2326,CHEMBL2446503,7.77,=,Kd
CHEMBL20,CHEMBL3025,CHEMBL2446504,6.75,=,Kd
CHEMBL20,CHEMBL205,CHEMBL2446505,7.77,=,Kd
CHEMBL20,CHEMBL3242,CHEMBL2446191,8.24,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL2446190,7.77,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL2446192,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL2446195,7.92,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL2446194,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL2446193,8.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3088560,8.25,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3088561,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3088590,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3088591,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3095740,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3095741,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3095664,8.22,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3095665,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3095666,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3095667,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3097253,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3097254,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3097256,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3097255,6.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3102437,7.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL3102438,8.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3102439,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3102440,6.6,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL3101062,7.77,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3101063,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3101064,7.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL3101065,8.6,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL3101066,7.96,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL3101068,7.2,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL3101067,7.13,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3101070,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3101071,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3101837,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3101838,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3101213,7.92,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3107031,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3107032,6.6,=,Ki
CHEMBL2,CHEMBL223,CHEMBL3106124,9.34,=,Ki
CHEMBL2,CHEMBL232,CHEMBL3106126,8.1,=,Ki
CHEMBL2,CHEMBL229,CHEMBL3106125,8.73,=,Ki
CHEMBL2,CHEMBL223,CHEMBL3106124,9.38,=,Ki
CHEMBL2,CHEMBL232,CHEMBL3106126,9.0,=,Ki
CHEMBL2,CHEMBL229,CHEMBL3106125,9.23,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3107029,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3107030,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3118986,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3118985,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3116663,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3116664,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3116665,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3116666,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3118003,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3118004,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3118005,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3118006,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3122607,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3122608,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3122609,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3122610,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3122285,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3122286,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3122287,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3122288,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3131402,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3131403,7.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL3131404,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL3131405,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL3129538,8.22,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL3129539,7.6,=,Ki
